id,title,company,predicted_skills,final_skills,notes,text
3890893741,Senior Enterprise Account Executive,DNSFilter,attack vectors; communication; company policies; customer service; cyber security; develop strategy to solve problems; domain name service; ensure compliance with company regulations; network standards; product comprehension; service-oriented modelling,attack vectors; communication; company policies; customer service; cyber security; develop strategy to solve problems; domain name service; ensure compliance with company regulations; network standards; product comprehension; service-oriented modelling,,"At DNSFilter we are making workplaces more secure through protective DNS and advanced content filtering—and we need your help! We’ve come a long way over the past few years. In 2021 we had a successful $30 million Series A funding round, in 2022 we became the fastest DNS security tool on the planet and acquired the privacy-focused VPN Guardian, and in 2023 we extended our Series A by $15M and added more global points of presence to our anycast network! As we continue our product-fueled growth by adding new features and broadening our solution to meet the needs of the global market, it's clear there's a missing piece. That's where you come in! We are looking for a Senior Enterprise Account Executive responsible for identifying, prospecting into, building, and maintaining long-lasting relationships with new and existing Enterprise accounts; offering effective solutions that will meet their requirements. Eligible candidates have an effectively persistent hunter mentality, have and can work successfully and consistently in a remote environment, are familiar with working in a fast-paced hyper-growth SaaS start-up, and can succinctly demonstrate their successful experience prospecting, nurturing, and closing Enterprise accounts for cybersecurity solutions. This is a full-time, remote role, includes travel to industry conferences as needed, and is open to candidates in the United States and Canada. Requirements:Minimum of 5-7 years of B2B sales experience in cybersecurity.Relationships within the enterprise sector and a proven track record of successful sales in this market.Knowledge of DNS security and other cybersecurity threats and technologies.Strong communication and presentation skills, with the ability to convey technical concepts to a non-technical audience.Proven track record of meeting or exceeding sales quotas and driving revenue growth.Ability to work effectively both independently and as part of a team.Demonstrated success in strategic account planning and pipeline management.Ability to understand customer needs and develop solutions that address their challenges.Excellent communication and presentation skills, with experience presenting to C-level executives.Strong organizational, planning, and prioritization skills to manage multiple opportunities.Experience with Salesforce for pipeline management and deal forecasting.Ability to travel to industry conferences as needed.Experience working remotelyA strong understanding of computer network protocols, DNS, Routing/switching, TCP/IP etc.Vast network of buying personas in the Central region of the USAn energetic & entrepreneurial team player who is a strong and proactive communicatorSelf-starter who operates independently while being collaborative with the broader tea At DNSFilter You Will:Drive revenue growth through prospecting, qualifying, and closing new logos. Demonstrate strategic thinking, analysis, and insights to cultivate an account planning strategy to achieve sales goals, both with new logo acquisition and existing logos.Have effective outbound pipeline management and forecasting.Strategize and execute on collaborative prospecting strategies with assigned Business Development RepresentativeBuild and maintain strong relationships with key decision-makers, influencers, and stakeholders within customer accounts.Develop and execute strategic account plans to meet sales targets and increase revenue. Uncover customer needs and business challenges to effectively position DNSFilter solutions.Build and maintain strong client relationships, acting as a trusted advisor and ensuring customer satisfaction.Lead product demonstrations and presentations, utilizing deep product knowledge and industry expertise.Manage contract negotiations to ensure compliance with company policies and procedures.Collaborate with internal teams, such as operations, marketing, and customer support to align efforts and achieve goals.Share market insights and customer feedback to contribute to product/service enhancements.Mentor and train junior members of the sales team. Compensation Range$200,000 - $250,000 USD OTE We Offer:A 100% work-from-home position with a company that values and fosters personal and professional growthPathway to promotion to additional organizational positions and responsibilities based upon results and performance - not just time in the chair. You help us grow, we will help you grow.Passionate and intelligent colleagues who work hard and have a good time doing itRotating 4-Day work weekPaid company-wide week off at the end of each yearFlexible Vacation policyAwesome company swagHome office buildout allowanceFull medical, dental, and vision benefits for US and Canada based employeesFull short-term disability and life benefits; available long-term disability401k with vested company matching for qualifying employeesIn-person annual gatherings. Last time we all spent a week on a beach in Cancun! DNSFilter is a pay for performance organization, which means there is the opportunity to advance your compensation with performance over time. The hiring base pay is dependent upon many factors such as level, function, training, transferable skills, work experience, business needs, and/or geographic location. As a fully remote company, our compensation reflects the cost of labor across several U.S. and global geographic markets. We pay differently based on those defined markets. Our Talent Team can share more about the specific salary range for the job location during the hiring process."
3905327849,"Specialist, Retail Service Center - BOS",BlackRock,communication; customer service; history; hybrid model; plan; quality standards; report facts; source (digital game creation systems); stay alert,communication; customer service; history; hybrid model; plan; quality standards; report facts; source (digital game creation systems); stay alert,,"R233094 Description About this role About BlackRock BlackRock’s purpose is to help more and more people experience financial well-being. As a fiduciary to investors and a leading provider of financial technology, our clients turn to us for the solutions they need when planning for their most important goals. As of June 30, 2023, the firm managed approximately $9.4 trillion in assets on behalf of investors worldwide! About Client Experience Our mission within the Client Experience (CX) organization is to make it easier for clients to do business with BlackRock, making service so simple it becomes a source of alpha. We are organized across 4 key pillars: Client Experience Delivery- client-facing teams orchestrating all aspects of service delivery, and onboarding teams bringing new business onto our platform, Wealth- differentiated capability for both Whole Portfolio and Wealth clients & products, respectively, Client Experience Operations- core client operations teams driving reporting, billing, and onboarding due diligence across the globe, and Client Experience Transformation- accelerating progress towards our CX mission via research and competitive insights, analytics, marketing, business and change management. Team Overview The Retail Service Center sits within the CX Wealth team and provides client service support for BlackRock-affiliated U.S. Financial Advisors, U.S. Retail shareholders, Institutional client holding mutual funds as well as assistance with BLK employee accounts specific to mutual funds. The products supported include our open-end mutual funds, certain iShares and closed-end fund products. Role Responsibility Respond to telephone inquiries regarding account status (i.e. account balances, trade / maintenance history, etc.), legal requirements, fund operations, and information on BlackRock products such as service options, fund performance, pricing, yields, portfolio characteristics, historical figures, tax implications, and other mutual fund specific information.Assist customers with accessing and navigating the website and voice response unit.Partner with others within the Shareholder Services area in order to meet departmental quality standards and ensure a smooth flow of operation.Process telephone transactions as requested by shareholders or their representatives using the on-line transfer agency system.Actively support report distribution, researching account in using various resources, responding to written customer inquiries, and assisting other departments.Run ad-hoc projects assigned by supervisors Proficiencies Bachelor’s degree preferred1+ years of experience or recent graduateDesire to learn mutual fund industry from ground up (some knowledge of industry is a plus)Ability to effectively work in a fast paced environment, multi-task and meet deadlinesExcellent verbal and written communication skillsStrong customer service orientationAbility to interact as a team member and maintain a flexible demeanor Our Benefits To help you stay energized, engaged and inspired, we offer a wide range of benefits including a strong retirement plan, tuition reimbursement, comprehensive healthcare, support for working parents and Flexible Time Off (FTO) so you can relax, recharge and be there for the people you care about. Our hybrid work model BlackRock’s hybrid work model is designed to enable a culture of collaboration and apprenticeship that enriches the experience of our employees, while supporting flexibility for all. Employees are currently required to work at least 4 days in the office per week, with the flexibility to work from home 1 day a week. Some business groups may require more time in the office due to their roles and responsibilities. We remain focused on increasing the impactful moments that arise when we work together in person – aligned with our commitment to performance and innovation. As a new joiner, you can count on this hybrid model to accelerate your learning and onboarding experience here at BlackRock. About BlackRock At BlackRock, we are all connected by one mission: to help more and more people experience financial well-being. Our clients, and the people they serve, are saving for retirement, paying for their children’s educations, buying homes and starting businesses. Their investments also help to strengthen the global economy: support businesses small and large; finance infrastructure projects that connect and power cities; and facilitate innovations that drive progress. This mission would not be possible without our smartest investment – the one we make in our employees. It’s why we’re dedicated to creating an environment where our colleagues feel welcomed, valued and supported with networks, benefits and development opportunities to help them thrive. For additional information on BlackRock, please visit @blackrock | Twitter: @blackrock | LinkedIn: www.linkedin.com/company/blackrock BlackRock is proud to be an Equal Opportunity and Affirmative Action Employer. We evaluate qualified applicants without regard to race, color, national origin, religion, sex, sexual orientation, gender identity, disability, protected veteran status, and other statuses protected by law. BlackRock will consider for employment qualified applicants with arrest or conviction records in a manner consistent with the requirements of the law, including any applicable fair chance law."
3901997193,Customer Experience Banker,Huntington National Bank,brainstorm ideas; communication; customer service; economics,brainstorm ideas; communication; customer service; economics,,"Description Summary: Our branch banking roles offer a welcoming and inclusive team environment where you are empowered every day to help our customers achieve their financial goals. Our branch colleagues have an opportunity to share ideas and voice opinions that directly impact our customers, our bank, and our communities for the better. As a Customer Experience Banker, you are a Financial Concierge for our walk-in customers. You are responsible for retaining and growing consumer and business customer relationships by proactively identifying financial goals and needs and recommending appropriate deposit, loan and other banking products and services. You will process customer transactions accurately and efficiently in order to provide exemplary customer service while educating customers on bank products, services and technology. Duties And Responsibilities Providing excellent customer service and effectively resolving customer issues.Being proficient in understanding and educating customers on consumer deposit products and consumer lending.Proactively identifying opportunities to grow customer relationships through a disciplined sales process, new customer follow-up program, outbound calling, and sourcing referrals from customers and partners.Educating and referring customers to other areas of the bank to deepen relationships and build a strong partnership.Adhering to all operational, security, risk and regulatory policies and procedures.Demonstrating acumen in sales, customer service, relationship management, banking, consumer lending, business banking, business lending, communication and presentation.Other duties as assigned. Basic Qualifications High School Diploma or GED and minimum of 1 year customer service or military service in an administration, contracting, civil affairs, or similar role or a Bachelor's Degree. Preferred Qualifications 1 year or more in customer service in banking, financial services or goal driven retail sales. Cash handling skills.Comfort with technology such as mobile services and online banking services. Exempt Status: (Yes = not eligible for overtime pay) (No = eligible for overtime pay) No Workplace Type Huntington is an equal opportunity and affirmative action employer and is committed to providing equal employment opportunities for all regardless of race, color, religion, sex, national origin, age, disability, sexual orientation, veteran status, gender identity and expression, genetic information, or any other basis protected by local, state, or federal law. Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Agency Statement: Huntington does not accept solicitation from Third Party Recruiters for any position"
3886849116,Cook II,Accor - North & Central America,brainstorm ideas; corporate social responsibility; manage time; perform cleaning duties; spanish,brainstorm ideas; corporate social responsibility; manage time; perform cleaning duties; spanish,,"Company Description ""Why work for Accor? We are far more than a worldwide leader. We welcome you as you are and you can find a job and brand that matches your personality. We support you to grow and learn every day, making sure that work brings purpose to your life, so that during your journey with us, you can continue to explore Accor’s limitless possibilities. By joining Accor, every chapter of your story is yours to write and together we can imagine tomorrow's hospitality. Discover the life that awaits you at Accor, visit https://careers.accor.com/ Do what you love, care for the world, dare to challenge the status quo! #BELIMITLESS"" Employee benefit card offering discounted rates in Accor worldwide, including Fairmont HotelsOpportunity to develop your talent and grow within your property and across the world!Ability to make a difference through our Corporate Social Responsibility activities, like Planet 21 and our Diversity & Inclusion initiativesLearning programs through our AcademiesCompetitive and flexible Health Care Benefit Plans to meet you and your family’s unique needs, eligibility after 1 month of employmentVacation Benefits after 90 days, 401k match at 100% of first 4% of contributions Job Description What you will be doing: Produce a variety of foods in a neat and timely manner. Emphasis on fresh, appealing presentation. Knowledge of butchery, sauce making, some garde manger. Consistently offer professional, friendly and proactive guest service while supporting fellow ColleaguesBasic prep work, saute, grill, roasting, able to carve meats, prepare eggs to order, pastas etc.Maintain a clean work area during and at the end of shift.Prepare and service all food items for a la carte and/or buffet menus according to hotel recipes and standardsActively share ideas, opinions and suggestions in daily shift briefingsMaintain proper rotation of product in all chillers to minimize wastage/spoilageEnsure storeroom requisitions are accurateHave full knowledge of all menu items, daily features and promotionsEnsure the cleanliness and maintenance of all work areas, utensils, and equipmentFollow kitchen policies, procedures and service standardsFollow all safety and sanitation policies when handling food and beverageOther duties as assigned Qualifications To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Proper and current certification or licenses as mandated by the state of California.Prior practical experience in a professional environment. Spa/ hospitality experience preferred by not required.Strong interpersonal skills and high level of guest service orientation.Ability to work with a diverse population of guests and team members.A friendly, personable disposition and positive attitudeFlexible schedule and availability to work weekends and holidays Hourly rate of $22.50 Additional Information Fairmont Sonoma Mission Inn & Spa, an elegant Spanish mission-style Inn, boasts exceptional accommodation in the heart of Wine Country. As one big team, community of service professionals, we come together and work with a common purpose to welcome, connect and serve others. Visa Requirements: Applicants must be able to provide proof that they are legally able to work in the United States. Our Commitment To Diversity & Inclusion We are an inclusive company and our ambition is to attract, recruit and promote diverse talent. 743999979236998"
3889725573,Business Development Director - Health Analytics,Airfinity Ltd,assertiveness; assume responsibility; communicable diseases; identify new business opportunities; life sciences; pharmaceutical industry; plan,assertiveness; assume responsibility; communicable diseases; identify new business opportunities; life sciences; pharmaceutical industry; plan,,"Business Development Director - Health AnalyticsHybrid The Business Development Director at Airfinity Limited will be responsible for growing the Company’s business with multinational clients in the pharmaceutical industry with a focus on building C-level relationships and identifying new business opportunities to grow Airfinity’s revenue and organisational footprint. We are working with many of the world’s largest pharmaceutical companies worldwide, who use our products solutions to understand the infectious disease landscape, predict demand, improve disease outcomes and ultimately save lives. Responsibilities of the Business Development Director:Manage and grow the Company’s business with a number of clients.Deliver on or above target performance against financial goals for new business, renewals and price increases.Build a deep understanding of the client’s organisational footprint, structure, priorities and plans, documenting and managing these in a Key Account Plan for you and the Company to execute against.Build strong and financially productive relationships with key, senior stakeholders across the global client organisation, to gain the “inside track” on significant initiatives, projects and budgets that you can then sell in to.Be a respected partner to clients and become the “go-to” person to help them solve their business challenges. Requirements: Experience of selling Life Science-based subscription products and services to Big Pharma. Knowledge of vaccine/drug industry and infectious diseases is a plus.Self-confident and articulate individual with the gravitas to hold their own with senior client stakeholders, win their trust and confidence and gain proprietary insights into their budgets, plans and strategies.Track record of over-achievement against new business and retention targets.Degree qualification in a Life Sciences discipline.An existing network in the target client baseThe successful candidate should have the ambition and potential to progress into a leadership role over time If you are interested and would like to find out more, please apply now. We are an Equal Opportunity Employer, who are committed to creating a diverse and inclusive company culture, that does not discriminate. Exclusivity and a diverse culture is what helps us shape who we are and reach our potential."
3905373923,Phlebotomist,Labcorp,art collections; communication; customer service; manage time; perform cleaning duties; pregnancy; process payments; work independently,art collections; communication; customer service; manage time; perform cleaning duties; pregnancy; process payments; work independently,,"We are currently seeking an experienced Phlebotomist to work in Ascension Health Systems. In this role you will provide exceptional customer service, perform skilled specimen collections and be the face of the company. In addition, you will be provided opportunities for continuous growth within the organization. Work Schedule: Monday - Wednesday 11:00AM - 7:30PM (will cover open shifts) Job Duties/Responsibilities Perform blood collections by venipuncture and capillary techniques for all age groupsCollect specimens for drug screens, paternity tests, alcohol tests etc.Perform data entry of patient information in an accurate and timely mannerProcess billing information and collect payments when requiredPrepare all collected specimens for testing and analysisMaintain patient and specimen information logsProvide superior customer service to all patientsAdministrative and clerical duties as necessaryTravel to additional sites when needed Requirements High school diploma or equivalentProven track record in providing exceptional customer serviceStrong communication skills; both written and verbalAbility to work independently or in a team environmentComfortable working under minimal supervisionReliable transportation and clean driving record if applicableFlexibility to work overtime as neededAble to pass a standardized color blindness testPhlebotomy certification from an accredited agency is preferredPrevious experience as a phlebotomist is preferred Benefits: All job offers will be based on a candidate’s skills and prior relevant experience, applicable degrees/certifications, as well as internal equity and market data. Regular, full-time or part-time employees working 20 or more hours per week are eligible for comprehensive benefits including: Medical, Dental, Vision, Life, STD/LTD, 401(K), ESPP, Paid time off (PTO) or Flexible time off (FTO), Commissions, and Company bonus where applicable. For more detailed information, please click here. At LabCorp we have a passion in helping people live happy and healthy lives. Every day we provide vital information that helps our clients and patients understand their health. If you are passionate about helping people and have a drive for service, then LabCorp could be a great next career step! If you're looking for a career that offers opportunities for growth, continual development, professional challenge and the chance to make a real difference, apply today! Labcorp Is Proud To Be An Equal Opportunity Employer As an EOE/AA employer, Labcorp strives for diversity and inclusion in the workforce and does not tolerate harassment or discrimination of any kind. We make employment decisions based on the needs of our business and the qualifications of the individual and do not discriminate based upon race, religion, color, national origin, gender (including pregnancy or other medical conditions/needs), family or parental status, marital, civil union or domestic partnership status, sexual orientation, gender identity, gender expression, personal appearance, age, veteran status, disability, genetic information, or any other legally protected characteristic. We encourage all to apply. For more information about how we collect and store your personal data, please see our Privacy Statement. 2414493"
3887834755,Medical Biller,Complete Staffing Solutions,art collections; document management; insurance law; medical terminology; process payments; terminology,art collections; document management; insurance law; medical terminology; process payments; terminology,,"Overview We are seeking an experienced, skilled, and meticulous Medical Biller to join our team. This job is perfect for someone who is looking for part-time work and who has worked as a coder. . Your expertise in medical coding, terminology, and billing systems will be essential in maintaining efficient financial operations within our healthcare facility. Duties – Review and analyze operative reports to accurately assign appropriate codes using ICD-10 coding systems – Prepare and submit claims to insurance companies for reimbursement – Follow up on unpaid claims and denials, resolving any billing discrepancies – Maintain up-to-date knowledge of insurance regulations, policies, and procedures – Collaborate with medical staff to ensure accurate documentation of services provided – Verify patient insurance coverage and eligibility – Process payments from patients and insurance companies – Assist with medical collections as needed Experience – Proven experience working in a medical office as a coder – Proficiency in medical terminology and medical records management – Strong knowledge of medical billing processes and procedures – Familiarity with various billing systems and software applications – Excellent attention to detail and accuracy in coding and billing practices – Ability to effectively communicate with patients, insurance companies, and healthcare providers If you are a dedicated Medical Biller looking for an opportunity to contribute to the financial success of our healthcare facility, we encourage you to apply. Join our team and make a difference in the lives of our patients through efficient and accurate medical billing processes. Education Requirements High school diploma or equivalentCertification from the American Academy of Professional Coders (AAPC) preferred4+ years experience as a medical billing and coding specialist The post Medical Biller appeared first on Complete Staffing Solutions."
3898167024,"Senior Delivery Consultant, Healthcare Solutions",Messagepoint,apply change management; architectural design; assume responsibility; climbing equipment; communication; ict project management methodologies; lead others; manage time; perform project management; statistics; think creatively,apply change management; architectural design; assume responsibility; climbing equipment; communication; ict project management methodologies; lead others; manage time; perform project management; statistics; think creatively,,"About Us: Messagepoint is a privately-owned, PE-funded software company headquartered in Toronto, Ontario. We enable large enterprises to deliver enhanced customer experiences and achieve a better bottom line by optimizing their omni-channel customer communications. Our award-winning platform gives non-technical business users such as marketers, CX teams and product owners intelligent control over the content in customer communications to achieve unparalleled personalization, relevancy, brand consistency, and compliance. Only Messagepoint harnesses AI-powered Content Intelligence to automate and simplify the process of migrating, optimizing, authoring and managing business-critical on-demand, interactive and batch communications across all platforms and channels. Founded in 1998 as Prinova, Messagepoint has grown from its beginnings as a top global Customer Communications Management (CCM) integrator, to become a leader in the space due to our unique ability to intelligently manage content. Role Overview: As a Senior Delivery Consultant, Healthcare Solutions on the Messagepoint Healthcare team, you will be responsible for the implementation and delivery of healthcare mandated and marketing materials into the Messagepoint platform, oversee the development of applications for the Touchpoint Exchange and its delivery to the clients. Your responsibilities will include ensuring the effective implementation of Messagepoint solutions for healthcare organizations and maintaining superior content quality and process efficiency. Responsibilities:Responsible for working with the Messagepoint Healthcare team to define the end-to-end Messagepoint experience for the clients with a focus on client user enablement and satisfaction with the implementation of the Messagepoint platform.Be able to perform in the capacity of CCM Solutions Architect and/or Solution Lead when assigned. Serve as the primary liaison between clients and Messagepoint, capturing and analyzing the required material requirements.Conduct in-depth data analysis, write requirements, and oversee their implementation.Lead the development of Messagepoint applications for Touchpoint Exchange, including Quality Assurance processes.Work with the implementation team for the successful completion of the work as per the client requirements.Define project timelines that support the delivery of the project scope and meet project objectives.Guide clients in implementing their healthcare marketing and compliance materials into Messagepoint, including ensuring compliance and effectiveness.Develop with client stakeholders, test plans and test cases to ensure the quality and reliability of the delivered solutions.Assist in change management activities, including user training, communication plans, and documentation.Ensure a smooth transition from project development to production.Create and maintain comprehensive documentation and training materials. Qualifications:Minimum 7+ year’s experience with CCM applications such as Messagepoint, Quadient Inspire, OpenText, Sefas Designer or similar solutions.Lead the implementation and delivery of the CCM material solution development projects for the Healthcare organizations.Demonstrated track record of delivery excellence in an environment of multiple assignments and varying complexity, (where complexity is defined by dimensions such as size, solution architecture design and scope).Experience in related CCM solution tools, such as print stream manipulation, archive, data transformation/normalization and scripting tools. Demonstrated experience in Project lifecycle methodologies/SDLCs (Agile, Waterfall, Hybrid) and the ability to effectively interface with internal team and clients throughout various project stages.Proven ability to manage time and priorities effectively.Strong problem-solving skills, with a focus on innovative solutions.Excellent communication skills, capable of effective collaboration across remote teams.Demonstrated ability to implement and manage projects effectively, using appropriate methodologies and tools. Why Messagepoint?Flexibility: Enjoy the benefits of remote work, allowing for a better work-life balance.Career Development: Access to cutting-edge projects.Innovative Culture: Join a company that values innovation, collaboration, and diversity.Competitive Compensation: Receive a competitive salary and benefits package. Messagepoint is an Equal Opportunity Employer and encourages diversity and inclusion in the workplace. We thank you for your interest, however, only those who qualify for an interview will be contacted."
3895216787,Senior Finance Associate,Atlantic Group,accounting; communication; customer relationship management; financial statements; interpret financial statements; lead others; report facts,accounting; communication; customer relationship management; financial statements; interpret financial statements; lead others; report facts,,"Company: $3B+ Private Equity FundRole: Senior Finance Associate / VP Finance (exact title TBD)Location: Greenwich, CT - 5 days in officeCompensation: $125k - $150k base plus 20 - 25% bonus About the Position:This is a unique opportunity to join a PE fund with lots of exposure and room for growth. The candidate will join the finance team and report to the CFO. The candidate will also be exposed to the Partners, Investor Relations, and Deal teams. Responsibilities• Lead quarterly reporting timeline and review quarterly workpapers prepared by the fund administrator• Review financial statements and tax returns prior to issuance and lead respective processes/ timelines• Lead monthly preparation/ review of Management Company financial statements and budgeting using QuickBooks• Assist in the preparation of Quarterly Valuation Templates• Assist with managing deal-closing and onboarding procedures• Assist with maintaining a portfolio monitoring system • Maintain Investor CRM and Investor communication• Monitor Investor Portal • Assist with the preparation of Investor Reporting • Review Investor Confirmations prepared by administrator• Assist with implementing additional operational procedures, checklists, schedules, etc. • Assist with State tax estimates and other compliance filings to keep entities in good standing• Review management company accounts payable and receivable• Unique opportunity to sit in on Investment Committee, Portfolio Committee and Valuation Committee meetings Requirements:3 - 6+ years accounting/finance experience within alternative asset managementCPA or parts passedPublic accounting foundationExperience with credit and fixed income/bonds is a plus ID# 37646"
3901654363,Mechanic Assistant,Invited,communication; fossil fuels; golf; history,communication; fossil fuels; golf; history,,"Job Description We are Invited. At Invited Clubs , work feels like play as you build relationships with your team and meet Members from all different backgrounds. Every time you step foot in your Club, you can create magic moments and enrich lives. We are passionate about bringing people together and bringing out the very best in life. So, join us and be a part of a fun, fast-paced, high-impact group of talented people where you belong. Invited reflects our proud history of inclusiveness and captures our welcoming spirit. Our unprecedented collection of more than 200 golf and country, city, and stadium clubs share a common goal- building relationships and enriching lives. The time has come to build on our traditions and write new chapters. We welcome you to join us. Invited. Where you belong. Job Summary The Assistant Mechanic will assist the Head mechanic/Equipment Manager in maintaining, repairing, and keeping in consistent working order all golf course equipment and golf shop golf carts. Day-to-Day Operate nylon line trimmers, chain saws, walking/riding mowers, tee, rough, approach, tee, collar, and backhoes, tractors, rototillers, aerifiers, topdressers, etc. Assist Head Mechanic/Equipment Manager to establish preventive maintenance programs for all equipment on inventory in the golf maintenance operation including golf shop golf carts. Assist Head Mechanic in maintaining adequate inventory levels of petroleum products, replacement parts, and shop supplies as established by the Director of Golf Course Maintenance/Golf Course Superintendent.Maintain a good working relationship with the golf course maintenance staff to insure communication regarding equipment repair needs. About You Minimum of 2 yrs golf course mechanic experience on small engine repairs required.High school diploma or equivalent required.Technical mechanical school preferred. Have more questions? Check out our Invited Jobs website to get more details about ClubLife, the Employee Experience, Company Benefits, and Our Culture. Be a part of our Social Networks: LinkedIn Instagram Twitter Facebook Invited is an Equal Employment Opportunity Employer / Invited participates in E-Verify. This job post is intended to describe the general requirements for the position. It is not a complete statement of duties, responsibilities, or requirements. Other duties not listed here may be assigned as necessary."
3904954963,Senior Payroll & Benefits Administrator,Pivotal Talent Search,assume responsibility; customer service; database; manage time; mathematics,assume responsibility; customer service; database; manage time; mathematics,,"Sr. Payroll and Benefits Administrator Reporting to the Vice President, Taxation, Financial Compliance and Expense Management, and working closely with the Payroll Manager. This position is responsible for the preparation and processing of semi-monthly, multi-state payroll by established deadlines for nine companies, approximately six hundred employees; review and ensure accuracy of information. The position will audit semi-monthly payrolls to ensure that all employees are paid correctly and in accordance with state and federal regulations and Association policies. And the administrator will be responsible for registering all new state via the state agency websites, reconcile payroll and tax payments, reports, and bank files/statements, and file all payroll documentation in the Payroll Team files. This position will process various other payroll operation functions, including reconciling payroll income statement and balance sheet accounts and reviewing and processing payroll invoices and journal entries. The ideal candidate will have a keen attention to detail, a customer-service orientation, and a high level of proficiency with various technology platforms (including Ceridian Dayforce, ADP and/or other payroll provider software packages). Duties and Responsibilities: Responsible for preparing and processing payrolls for twelve companies.Responsible for processing of the semi-monthly, multi- state payrolls covers approximately six hundred employees.Prep work includes but is not limited to data entry of new hires, terminations, employee changes forms (PCN), address changes and W-4 forms.Updating of voluntary and involuntary deductions such as medical, dental, life, and 401K changes, wage garnishments, child support, tax liens and wage assignments,Assigning and ongoing maintenance of all Time off policies and the calculation of Leave of Absence (LOA) payments (STD, FMLA and ESL) pay codes.Calculate and prepare file runs, W-2 or W-2cs, bonus runs, tax and pension adjustments, manual checks as needed.Maintain the payroll database and schedules and serve as a system administrator.Primary point of contact for timesheets and reporting questions.Send Timesheet reminders to employees and to the approvers for approval.Train new hires on how to enter in their hours and time off requests in ADP.Work with Supervisors for timesheet approvals, and confirm adjustments are validated.Maintain employee data and Company, Team (and/or cost center) information.Process payroll extract from timesheet module and update employee time off and non-exempt excess and overtime hours worked on ADP.Process timesheet adjustments and hours transfers as needed.Close out timecards pay period once processed and move forward to the next pay period.Compile data and create journal entries to record payroll related expenses.Download ADP payroll data and process the general ledger entries for each payroll pay period per the GL reports.Reconcile assigned payroll related income statement and balance sheet accounts.Prepare and delivery of the Affiliates payroll reporting.Review and process payroll invoices.Troubleshoot system and processing errors, exceptions, etc. and make/suggest corrections.Process stops payments via ADP payroll provider.Initiate wire payments or check requisitions and submit them for payment.Keep current with employer paid benefits changes, DOL, Local and Federal regulatory changes affecting payroll procedures and calculations.Monitor and respond to employee payroll issues via payroll email.Assist with special projects as assigned. Qualifications: At least 5 years of related experience in Payroll and Benefits processing, reporting, and managementHigh level of proficiency with Payroll Provider Software Solutions – Specially, ADP, etc.Results oriented with high attention to detail, ability to multi-task, and meet deadlines in a dynamic, fast-paced team environment.Strong customer relations and interpersonal skills with a high level of response to all inquiries"
